Buyer_ID,Farmer_ID,Crop,Match_Score
B1619,F0422,Wheat,0.599
B1620,F0119,Millets,0.598
B1620,F1828,Millets,0.597
B1620,F1190,Millets,0.597
B1620,F1350,Cotton,0.596
B1620,F1937,Maize,0.596
B1621,F0839,Sugarcane,0.6
B1621,F1103,Sugarcane,0.599
B1621,F1357,Sugarcane,0.599
B1621,F1416,Sugarcane,0.599
B1621,F1410,Wheat,0.599
B1622,F0629,Barley,0.818
B1622,F0846,Cotton,0.66
B1622,F0414,Rice,0.599
B1622,F0047,Millets,0.598
B1622,F0820,Rice,0.598
B1623,F1983,Sugarcane,0.82
B1623,F1282,Barley,0.77
B1623,F0027,Pulses,0.6
B1623,F1198,Maize,0.599
B1623,F0969,Pulses,0.599
B1624,F0352,Rice,0.915
B1624,F0985,Millets,0.911
B1624,F1572,Millets,0.866
B1624,F1488,Rice,0.599
B1624,F1800,Rice,0.599
B1625,F0689,Barley,0.598
B1625,F1144,Barley,0.598
B1625,F1764,Barley,0.596
B1625,F1261,Barley,0.595
B1625,F0312,Barley,0.595
B1626,F0864,Wheat,0.857
B1626,F1362,Pulses,0.6
B1626,F0358,Millets,0.599
B1626,F1466,Pulses,0.599
B1626,F0283,Pulses,0.599
B1627,F0994,Sugarcane,0.844
B1627,F1964,Wheat,0.815
B1627,F0467,Millets,0.599
B1627,F1406,Millets,0.598
B1627,F0717,Maize,0.598
B1628,F0565,Sugarcane,0.706
B1628,F1649,Rice,0.6
B1628,F0730,Sugarcane,0.599
B1628,F1141,Pulses,0.599
B1628,F1293,Sugarcane,0.599
B1629,F0660,Wheat,0.796
B1629,F0319,Barley,0.794
B1629,F0893,Rice,0.793
B1629,F1794,Barley,0.631
B1629,F0868,Pulses,0.6
B1630,F0475,Maize,0.6
B1630,F1651,Maize,0.6
B1630,F1496,Cotton,0.6
B1630,F1501,Maize,0.6
B1630,F1273,Maize,0.599
B1631,F0157,Barley,0.6
B1631,F0012,Barley,0.598
B1631,F0619,Barley,0.594
B1631,F1775,Barley,0.594
B1631,F0242,Barley,0.593
B1632,F1362,Pulses,0.599
B1632,F0358,Millets,0.599
B1632,F1604,Rice,0.599
B1632,F0283,Pulses,0.598
B1632,F0750,Wheat,0.598
B1633,F1047,Maize,0.653
B1633,F0630,Barley,0.6
B1633,F1813,Barley,0.598
B1633,F0909,Barley,0.594
B1633,F1343,Barley,0.593
B1634,F0969,Pulses,0.598
B1634,F0148,Maize,0.598
B1634,F0374,Millets,0.598
B1634,F0215,Maize,0.598
B1634,F1273,Maize,0.598
B1635,F1729,Wheat,0.6
B1635,F0232,Sugarcane,0.599
B1635,F0917,Wheat,0.599
B1635,F1355,Wheat,0.599
B1635,F0769,Sugarcane,0.599
B1636,F0078,Sugarcane,0.599
B1636,F1557,Wheat,0.599
B1636,F0677,Sugarcane,0.598
B1636,F0010,Wheat,0.598
B1636,F1280,Sugarcane,0.598
B1637,F0322,Cotton,0.599
B1637,F0036,Cotton,0.598
B1637,F1527,Barley,0.593
B1637,F0563,Barley,0.591
B1637,F0524,Barley,0.591
B1638,F1463,Cotton,0.667
B1638,F0503,Cotton,0.597
B1638,F1461,Cotton,0.597
B1638,F0953,Cotton,0.597
B1638,F1376,Cotton,0.596
B1639,F1947,Rice,0.6
B1639,F0634,Rice,0.599
B1639,F0802,Pulses,0.599
B1639,F1045,Pulses,0.599
B1639,F0396,Sugarcane,0.598
B1640,F1106,Sugarcane,0.817
B1640,F1546,Sugarcane,0.599
B1640,F1294,Rice,0.598
B1640,F0498,Sugarcane,0.598
B1640,F0028,Wheat,0.598
B1641,F1954,Sugarcane,0.831
B1641,F0265,Maize,0.598
B1641,F1816,Maize,0.598
B1641,F1240,Maize,0.598
B1641,F0345,Maize,0.598
B1642,F1589,Barley,0.6
B1642,F1754,Barley,0.599
B1642,F0112,Barley,0.599
B1642,F0711,Barley,0.598
B1642,F0388,Barley,0.598
B1643,F1716,Millets,0.6
B1643,F0658,Maize,0.599
B1643,F0649,Millets,0.599
B1643,F0144,Millets,0.599
B1643,F1795,Millets,0.599
B1644,F1726,Pulses,0.837
B1644,F1599,Millets,0.811
B1644,F0318,Rice,0.6
B1644,F0246,Pulses,0.599
B1644,F0414,Rice,0.599
B1645,F0541,Barley,0.6
B1645,F0366,Barley,0.599
B1645,F0319,Barley,0.598
B1645,F0899,Barley,0.598
B1645,F1418,Barley,0.597
B1646,F1068,Barley,0.651
B1646,F1359,Sugarcane,0.6
B1646,F1109,Pulses,0.599
B1646,F0080,Sugarcane,0.599
B1646,F0406,Sugarcane,0.599
B1647,F0877,Wheat,0.748
B1647,F0735,Wheat,0.6
B1647,F0986,Wheat,0.6
B1647,F1436,Wheat,0.599
B1647,F1554,Sugarcane,0.599
B1648,F1688,Rice,0.6
B1648,F1072,Wheat,0.599
B1648,F0839,Sugarcane,0.599
B1648,F1061,Rice,0.599
B1648,F1382,Sugarcane,0.598
B1649,F1097,Wheat,0.789
B1649,F1953,Maize,0.6
B1649,F0658,Maize,0.599
B1649,F0649,Millets,0.599
B1649,F0728,Maize,0.598
B1650,F1321,Millets,0.877
B1650,F0088,Rice,0.599
B1650,F0737,Sugarcane,0.599
B1650,F1433,Pulses,0.599
B1650,F0761,Sugarcane,0.598
B1651,F1413,Cotton,0.598
B1651,F1544,Cotton,0.598
B1651,F0739,Cotton,0.596
B1651,F0700,Maize,0.596
B1651,F1173,Maize,0.595
B1652,F0352,Rice,0.599
B1652,F0179,Rice,0.599
B1652,F0848,Wheat,0.599
B1652,F1022,Rice,0.599
B1652,F1727,Sugarcane,0.599
B1653,F0914,Wheat,0.894
B1653,F1566,Maize,0.809
B1653,F0031,Cotton,0.74
B1653,F0235,Sugarcane,0.598
B1653,F1809,Sugarcane,0.598
B1654,F1366,Pulses,0.974
B1654,F1632,Maize,0.781
B1654,F1931,Millets,0.6
B1654,F1936,Millets,0.598
B1654,F0176,Pulses,0.598
B1655,F0631,Rice,0.873
B1655,F1308,Millets,0.598
B1655,F1342,Millets,0.598
B1655,F1191,Maize,0.598
B1655,F1066,Maize,0.597
B1656,F1123,Maize,0.743
B1656,F0005,Maize,0.599
B1656,F1550,Millets,0.596
B1656,F1395,Cotton,0.595
B1656,F0702,Millets,0.594
B1657,F1005,Rice,0.74
B1657,F0541,Barley,0.599
B1657,F0319,Barley,0.597
B1657,F0366,Barley,0.597
B1657,F1418,Barley,0.597
B1658,F1295,Sugarcane,0.6
B1658,F1680,Wheat,0.6
B1658,F1446,Rice,0.6
B1658,F1292,Cotton,0.599
B1658,F1090,Wheat,0.598
B1659,F1665,Maize,0.597
B1659,F0719,Millets,0.597
B1659,F1844,Maize,0.592
B1659,F0005,Maize,0.591
B1659,F0180,Maize,0.591
B1660,F0395,Maize,0.599
B1660,F1266,Maize,0.598
B1660,F1064,Cotton,0.598
B1660,F1428,Maize,0.598
B1660,F1471,Cotton,0.598
B1661,F0581,Pulses,0.892
B1661,F0399,Millets,0.833
B1661,F0249,Rice,0.767
B1661,F1180,Maize,0.599
B1661,F1308,Millets,0.598
B1662,F0199,Cotton,0.69
B1662,F0855,Barley,0.6
B1662,F0651,Barley,0.599
B1662,F1759,Barley,0.599
B1662,F1589,Barley,0.599
B1663,F0677,Sugarcane,0.873
B1663,F1860,Rice,0.6
B1663,F0478,Millets,0.6
B1663,F1830,Rice,0.6
B1663,F1050,Rice,0.6
B1664,F0122,Cotton,0.858
B1664,F1258,Maize,0.854
B1664,F0854,Maize,0.599
B1664,F1526,Maize,0.599
B1664,F0219,Millets,0.599
B1665,F1052,Rice,0.77
B1665,F1730,Pulses,0.6
B1665,F1126,Millets,0.599
B1665,F0888,Pulses,0.598
B1665,F1435,Sugarcane,0.597
B1666,F1504,Maize,0.599
B1666,F0905,Maize,0.598
B1666,F1707,Maize,0.597
B1666,F1464,Maize,0.596
B1666,F1513,Cotton,0.596
B1667,F0144,Millets,0.942
B1667,F1535,Maize,0.925
B1667,F0044,Millets,0.599
B1667,F1059,Pulses,0.598
B1667,F0664,Pulses,0.598
B1668,F1478,Millets,0.874
B1668,F1111,Rice,0.774
B1668,F1531,Pulses,0.753
B1668,F1642,Rice,0.6
B1668,F1712,Rice,0.599
B1669,F1456,Cotton,0.862
B1669,F1611,Cotton,0.831
B1669,F0012,Barley,0.6
B1669,F1775,Barley,0.599
B1669,F0619,Barley,0.598
B1670,F1819,Wheat,0.6
B1670,F1735,Rice,0.599
B1670,F1591,Sugarcane,0.599
B1670,F1920,Rice,0.599
B1670,F1539,Pulses,0.598
B1671,F1271,Wheat,0.853
B1671,F0925,Rice,0.788
B1671,F1725,Wheat,0.599
B1671,F0226,Wheat,0.599
B1671,F1925,Wheat,0.598
B1672,F1375,Maize,0.785
B1672,F0833,Maize,0.599
B1672,F0118,Pulses,0.599
B1672,F0457,Pulses,0.599
B1672,F0890,Rice,0.598
B1673,F1017,Wheat,0.715
B1673,F0838,Cotton,0.706
B1673,F0288,Cotton,0.599
B1673,F0495,Cotton,0.598
B1673,F1524,Cotton,0.596
B1674,F1469,Sugarcane,0.65
B1674,F0460,Maize,0.599
B1674,F0508,Maize,0.599
B1674,F1375,Maize,0.598
B1674,F0661,Millets,0.597
B1675,F1202,Wheat,0.753
B1675,F0868,Pulses,0.596
B1675,F0415,Maize,0.595
B1675,F1978,Maize,0.594
B1675,F0154,Maize,0.594
B1676,F0992,Sugarcane,0.859
B1676,F1392,Pulses,0.599
B1676,F0109,Pulses,0.599
B1676,F1491,Rice,0.599
B1676,F1967,Rice,0.598
B1677,F0429,Rice,0.868
B1677,F0722,Maize,0.663
B1677,F0276,Sugarcane,0.599
B1677,F0583,Sugarcane,0.599
B1677,F0724,Rice,0.598
B1678,F1466,Pulses,0.6
B1678,F1362,Pulses,0.599
B1678,F0995,Sugarcane,0.599
B1678,F1385,Rice,0.599
B1678,F0002,Sugarcane,0.599
B1679,F0036,Cotton,0.597
B1679,F0322,Cotton,0.596
B1679,F1965,Cotton,0.596
B1679,F1973,Maize,0.594
B1679,F1654,Barley,0.59
B1680,F0370,Barley,0.726
B1680,F0450,Pulses,0.6
B1680,F1422,Rice,0.6
B1680,F1604,Rice,0.599
B1680,F1618,Rice,0.599
B1681,F0933,Rice,0.887
B1681,F1266,Maize,0.6
B1681,F1445,Maize,0.599
B1681,F0945,Cotton,0.599
B1681,F1566,Maize,0.598
B1682,F1168,Pulses,0.883
B1682,F1824,Sugarcane,0.599
B1682,F0361,Sugarcane,0.599
B1682,F0430,Sugarcane,0.598
B1682,F1159,Sugarcane,0.598
B1683,F1069,Cotton,0.871
B1683,F1523,Rice,0.801
B1683,F1477,Barley,0.597
B1683,F0790,Barley,0.596
B1683,F1360,Barley,0.596
B1684,F0469,Cotton,0.595
B1684,F1064,Cotton,0.595
B1684,F0767,Cotton,0.595
B1684,F1082,Cotton,0.595
B1684,F1620,Cotton,0.595
B1685,F0887,Rice,0.599
B1685,F1964,Wheat,0.598
B1685,F1316,Sugarcane,0.598
B1685,F0602,Millets,0.598
B1685,F1954,Sugarcane,0.597
B1686,F0775,Wheat,0.864
B1686,F1917,Sugarcane,0.6
B1686,F1963,Wheat,0.598
B1686,F0954,Sugarcane,0.598
B1686,F0813,Rice,0.598
B1687,F0036,Cotton,0.598
B1687,F0322,Cotton,0.598
B1687,F0485,Cotton,0.594
B1687,F1654,Barley,0.592
B1687,F0563,Barley,0.592
B1688,F0872,Millets,0.886
B1688,F0207,Millets,0.886
B1688,F1993,Maize,0.843
B1688,F0905,Maize,0.801
B1688,F0450,Pulses,0.599
B1689,F0506,Rice,0.787
B1689,F0750,Wheat,0.599
B1689,F1099,Pulses,0.599
B1689,F1787,Sugarcane,0.599
B1689,F1860,Rice,0.599
B1690,F1644,Wheat,0.71
B1690,F1525,Cotton,0.599
B1690,F0656,Cotton,0.598
B1690,F1018,Maize,0.596
B1690,F0911,Maize,0.596
B1691,F0101,Barley,0.655
B1691,F0485,Cotton,0.599
B1691,F0036,Cotton,0.591
B1691,F0322,Cotton,0.591
B1691,F1665,Maize,0.59
B1692,F0239,Maize,0.821
B1692,F1580,Maize,0.6
B1692,F0857,Maize,0.599
B1692,F1266,Maize,0.599
B1692,F1902,Cotton,0.599
B1693,F1417,Rice,0.662
B1693,F0716,Millets,0.6
B1693,F0509,Millets,0.599
B1693,F1047,Maize,0.599
B1693,F0199,Cotton,0.598
B1694,F1364,Pulses,0.857
B1694,F1802,Cotton,0.838
B1694,F1719,Wheat,0.798
B1694,F1259,Millets,0.6
B1694,F0438,Millets,0.598
B1695,F1597,Sugarcane,0.638
B1695,F0706,Cotton,0.597
B1695,F0951,Maize,0.597
B1695,F0469,Cotton,0.597
B1695,F0288,Cotton,0.597
B1696,F1634,Barley,0.826
B1696,F1796,Wheat,0.753
B1696,F1955,Maize,0.6
B1696,F1229,Pulses,0.599
B1696,F1718,Maize,0.599
B1697,F0760,Barley,0.777
B1697,F0017,Sugarcane,0.599
B1697,F0915,Sugarcane,0.599
B1697,F1967,Rice,0.598
B1697,F0109,Pulses,0.598
B1698,F1656,Maize,0.6
B1698,F1989,Maize,0.599
B1698,F1311,Maize,0.599
B1698,F0286,Maize,0.597
B1698,F1509,Millets,0.597
B1699,F0535,Maize,0.842
B1699,F1620,Cotton,0.745
B1699,F1389,Barley,0.599
B1699,F0201,Barley,0.598
B1699,F0960,Barley,0.598
B1700,F1357,Sugarcane,0.714
B1700,F0477,Rice,0.597
B1700,F1450,Sugarcane,0.597
B1700,F1925,Wheat,0.595
B1700,F0090,Wheat,0.594
B1701,F0710,Millets,0.875
B1701,F1773,Rice,0.6
B1701,F1575,Millets,0.599
B1701,F0672,Pulses,0.599
B1701,F1026,Pulses,0.598
B1702,F1156,Rice,0.733
B1702,F1524,Cotton,0.598
B1702,F1965,Cotton,0.595
B1702,F0288,Cotton,0.595
B1702,F0706,Cotton,0.594
B1703,F1548,Barley,0.635
B1703,F0456,Maize,0.598
B1703,F1274,Maize,0.597
B1703,F1789,Cotton,0.597
B1703,F1894,Maize,0.596
B1704,F0970,Maize,0.599
B1704,F1782,Millets,0.599
B1704,F1429,Pulses,0.598
B1704,F0618,Millets,0.598
B1704,F1931,Millets,0.598
B1705,F0868,Pulses,0.597
B1705,F0154,Maize,0.595
B1705,F0415,Maize,0.594
B1705,F0977,Millets,0.593
B1705,F0990,Millets,0.588
B1706,F1245,Barley,0.598
B1706,F1251,Barley,0.596
B1706,F0909,Barley,0.594
B1706,F1343,Barley,0.592
B1706,F1654,Barley,0.591
B1707,F1587,Rice,0.599
B1707,F1998,Rice,0.599
B1707,F0435,Sugarcane,0.599
B1707,F1315,Pulses,0.598
B1707,F1595,Sugarcane,0.598
B1708,F1483,Pulses,0.8
B1708,F1710,Pulses,0.795
B1708,F1877,Cotton,0.754
B1708,F0790,Barley,0.599
B1708,F1477,Barley,0.598
B1709,F2000,Rice,0.599
B1709,F0555,Rice,0.599
B1709,F1159,Sugarcane,0.598
B1709,F1824,Sugarcane,0.598
B1709,F0684,Sugarcane,0.598
B1710,F1213,Wheat,0.83
B1710,F1279,Cotton,0.671
B1710,F1223,Rice,0.6
B1710,F1956,Rice,0.6
B1710,F0156,Wheat,0.6
B1711,F0994,Sugarcane,0.699
B1711,F1372,Maize,0.599
B1711,F0652,Millets,0.599
B1711,F0386,Millets,0.599
B1711,F0734,Millets,0.599
B1712,F0005,Maize,0.597
B1712,F1550,Millets,0.597
B1712,F0532,Millets,0.595
B1712,F0180,Maize,0.595
B1712,F1395,Cotton,0.594
B1713,F0396,Sugarcane,0.599
B1713,F0127,Wheat,0.599
B1713,F0534,Rice,0.599
B1713,F0940,Wheat,0.599
B1713,F0785,Wheat,0.599
B1714,F1823,Sugarcane,0.6
B1714,F1668,Rice,0.6
B1714,F0875,Wheat,0.599
B1714,F1590,Millets,0.599
B1714,F1459,Pulses,0.599
B1715,F1059,Pulses,0.599
B1715,F0041,Maize,0.598
B1715,F1247,Pulses,0.598
B1715,F0664,Pulses,0.598
B1715,F0019,Millets,0.598
B1716,F1476,Millets,0.773
B1716,F1715,Pulses,0.599
B1716,F0610,Millets,0.599
B1716,F0649,Millets,0.599
B1716,F1334,Millets,0.599
B1717,F0483,Cotton,0.8
B1717,F1241,Cotton,0.631
B1717,F0268,Millets,0.6
B1717,F0434,Millets,0.599
B1717,F0121,Millets,0.598
B1718,F1565,Maize,0.891
B1718,F1759,Barley,0.764
B1718,F1782,Millets,0.599
B1718,F1623,Pulses,0.598
B1718,F0618,Millets,0.598
B1719,F1045,Pulses,0.915
B1719,F0814,Sugarcane,0.781
B1719,F1566,Maize,0.757
B1719,F0551,Rice,0.599
B1719,F1393,Millets,0.597
B1720,F1973,Maize,0.597
B1720,F0990,Millets,0.597
B1720,F1665,Maize,0.596
B1720,F0415,Maize,0.595
B1720,F0719,Millets,0.594
B1721,F1453,Millets,0.661
B1721,F0242,Barley,0.599
B1721,F0538,Barley,0.596
B1721,F0711,Barley,0.595
B1721,F0112,Barley,0.595
B1722,F1422,Rice,0.6
B1722,F1050,Rice,0.599
B1722,F1830,Rice,0.599
B1722,F0645,Millets,0.599
B1722,F1604,Rice,0.598
B1723,F0760,Barley,0.795
B1723,F0936,Rice,0.6
B1723,F1442,Wheat,0.599
B1723,F0357,Wheat,0.599
B1723,F0293,Rice,0.599
B1724,F0157,Barley,0.6
B1724,F0012,Barley,0.597
B1724,F0242,Barley,0.596
B1724,F1775,Barley,0.593
B1724,F1030,Cotton,0.592
B1725,F1741,Millets,0.937
B1725,F0515,Wheat,0.68
B1725,F0119,Millets,0.6
B1725,F1321,Millets,0.599
B1725,F0240,Millets,0.599
B1726,F0579,Wheat,0.864
B1726,F0786,Rice,0.79
B1726,F0380,Rice,0.71
B1726,F1666,Pulses,0.6
B1726,F0872,Millets,0.6
B1727,F1604,Rice,0.6
B1727,F1422,Rice,0.6
B1727,F0450,Pulses,0.599
B1727,F0358,Millets,0.599
B1727,F0750,Wheat,0.599
B1728,F0910,Pulses,0.625
B1728,F1030,Cotton,0.599
B1728,F1610,Maize,0.599
B1728,F0270,Maize,0.597
B1728,F0063,Cotton,0.597
B1729,F0308,Wheat,0.931
B1729,F0270,Maize,0.599
B1729,F1760,Maize,0.598
B1729,F1440,Maize,0.597
B1729,F0652,Millets,0.597
B1730,F1508,Wheat,0.6
B1730,F1494,Wheat,0.6
B1730,F0603,Sugarcane,0.6
B1730,F0363,Rice,0.599
B1730,F1605,Sugarcane,0.599
B1731,F0335,Pulses,0.803
B1731,F1502,Pulses,0.6
B1731,F0451,Pulses,0.6
B1731,F1873,Maize,0.599
B1731,F0271,Pulses,0.599
B1732,F0916,Pulses,0.6
B1732,F0823,Pulses,0.599
B1732,F1141,Pulses,0.599
B1732,F0817,Rice,0.599
B1732,F0404,Rice,0.599
B1733,F1236,Sugarcane,0.6
B1733,F1164,Pulses,0.6
B1733,F0246,Pulses,0.599
B1733,F0826,Sugarcane,0.598
B1733,F0519,Millets,0.598
B1734,F1751,Sugarcane,0.701
B1734,F0150,Millets,0.6
B1734,F1010,Millets,0.599
B1734,F0704,Millets,0.598
B1734,F1707,Maize,0.597
B1735,F0317,Maize,0.654
B1735,F1335,Sugarcane,0.599
B1735,F0742,Pulses,0.599
B1735,F0224,Sugarcane,0.599
B1735,F1051,Wheat,0.599
B1736,F1062,Cotton,0.6
B1736,F1070,Cotton,0.6
B1736,F0553,Cotton,0.599
B1736,F1205,Cotton,0.598
B1736,F0539,Cotton,0.598
B1737,F1551,Cotton,0.692
B1737,F0588,Maize,0.6
B1737,F1067,Cotton,0.599
B1737,F0411,Maize,0.599
B1737,F0881,Cotton,0.598
B1738,F1709,Millets,0.6
B1738,F0336,Millets,0.599
B1738,F0756,Pulses,0.599
B1738,F1122,Maize,0.597
B1738,F0800,Maize,0.595
B1739,F0976,Wheat,0.599
B1739,F1051,Wheat,0.599
B1739,F0224,Sugarcane,0.599
B1739,F1335,Sugarcane,0.598
B1739,F0918,Sugarcane,0.598
B1740,F1550,Millets,0.872
B1740,F1601,Millets,0.799
B1740,F0511,Rice,0.65
B1740,F0703,Rice,0.596
B1740,F0499,Rice,0.594
B1741,F1285,Barley,0.763
B1741,F1283,Rice,0.6
B1741,F0958,Rice,0.599
B1741,F0149,Rice,0.599
B1741,F1774,Sugarcane,0.599
B1742,F1103,Sugarcane,0.599
B1742,F1994,Rice,0.599
B1742,F0267,Sugarcane,0.598
B1742,F0839,Sugarcane,0.598
B1742,F1357,Sugarcane,0.598
B1743,F0426,Cotton,0.982
B1743,F1940,Barley,0.824
B1743,F0607,Barley,0.6
B1743,F1115,Barley,0.599
B1743,F1733,Barley,0.599
B1744,F0625,Cotton,0.975
B1744,F0654,Cotton,0.599
B1744,F0003,Cotton,0.599
B1744,F0471,Cotton,0.599
B1744,F0230,Cotton,0.598
B1745,F1213,Wheat,0.798
B1745,F1736,Millets,0.757
B1745,F1659,Rice,0.597
B1745,F1450,Sugarcane,0.597
B1745,F1140,Rice,0.596
B1746,F0578,Pulses,0.599
B1746,F0354,Millets,0.599
B1746,F1060,Sugarcane,0.599
B1746,F1042,Wheat,0.598
B1746,F0877,Wheat,0.598
B1747,F1614,Rice,0.794
B1747,F0003,Cotton,0.6
B1747,F0471,Cotton,0.6
B1747,F0230,Cotton,0.599
B1747,F1890,Cotton,0.598
B1748,F1512,Barley,0.838
B1748,F1350,Cotton,0.599
B1748,F0709,Millets,0.598
B1748,F0429,Rice,0.597
B1748,F1055,Rice,0.597
B1749,F0595,Sugarcane,0.6
B1749,F1411,Sugarcane,0.599
B1749,F0720,Sugarcane,0.599
B1749,F0056,Sugarcane,0.599
B1749,F1050,Rice,0.599
B1750,F0754,Wheat,0.743
B1750,F1122,Maize,0.599
B1750,F0532,Millets,0.598
B1750,F1709,Millets,0.597
B1750,F0336,Millets,0.596
B1751,F0037,Sugarcane,0.779
B1751,F0888,Pulses,0.6
B1751,F0109,Pulses,0.599
B1751,F1967,Rice,0.599
B1751,F1491,Rice,0.598
B1752,F1551,Cotton,0.917
B1752,F1554,Sugarcane,0.72
B1752,F1500,Barley,0.6
B1752,F0191,Barley,0.6
B1752,F0314,Barley,0.6
B1753,F0836,Sugarcane,0.778
B1753,F1931,Millets,0.6
B1753,F0412,Millets,0.599
B1753,F1752,Millets,0.596
B1753,F1638,Cotton,0.596
B1754,F0987,Sugarcane,0.89
B1754,F0361,Sugarcane,0.599
B1754,F0986,Wheat,0.599
B1754,F0530,Wheat,0.599
B1754,F0735,Wheat,0.598
B1755,F1586,Wheat,0.6
B1755,F1157,Wheat,0.6
B1755,F0521,Millets,0.6
B1755,F1024,Wheat,0.599
B1755,F0320,Pulses,0.599
B1756,F0688,Cotton,0.694
B1756,F0777,Rice,0.6
B1756,F0236,Sugarcane,0.599
B1756,F0422,Wheat,0.598
B1756,F1498,Millets,0.598
B1757,F1215,Wheat,0.891
B1757,F1210,Cotton,0.599
B1757,F0880,Cotton,0.599
B1757,F0705,Cotton,0.599
B1757,F0752,Cotton,0.598
B1758,F0396,Sugarcane,0.6
B1758,F0634,Rice,0.599
B1758,F0278,Pulses,0.598
B1758,F0107,Pulses,0.598
B1758,F0534,Rice,0.598
B1759,F0446,Maize,0.685
B1759,F0570,Barley,0.6
B1759,F0960,Barley,0.6
B1759,F1278,Barley,0.598
B1759,F1801,Barley,0.598
B1760,F0394,Millets,0.599
B1760,F0620,Maize,0.598
B1760,F0184,Maize,0.597
B1760,F0681,Millets,0.597
B1760,F1633,Millets,0.597
B1761,F1861,Pulses,0.599
B1761,F0926,Maize,0.599
B1761,F0166,Rice,0.599
B1761,F1842,Pulses,0.599
B1761,F1588,Rice,0.599
B1762,F1539,Pulses,0.599
B1762,F0137,Rice,0.598
B1762,F1380,Wheat,0.597
B1762,F0843,Rice,0.597
B1762,F1154,Wheat,0.597
B1763,F1489,Rice,0.819
B1763,F1817,Wheat,0.599
B1763,F1436,Wheat,0.598
B1763,F0142,Rice,0.597
B1763,F1850,Wheat,0.597
B1764,F1218,Wheat,0.684
B1764,F0403,Maize,0.599
B1764,F0780,Maize,0.598
B1764,F0502,Cotton,0.598
B1764,F0173,Maize,0.598
B1765,F0929,Pulses,0.6
B1765,F0323,Sugarcane,0.599
B1765,F1484,Rice,0.599
B1765,F0116,Sugarcane,0.599
B1765,F0804,Rice,0.598
B1766,F1589,Barley,0.6
B1766,F1754,Barley,0.599
B1766,F0112,Barley,0.598
B1766,F0855,Barley,0.598
B1766,F0711,Barley,0.598
B1767,F0470,Sugarcane,0.857
B1767,F1059,Pulses,0.838
B1767,F0639,Wheat,0.777
B1767,F0302,Rice,0.6
B1767,F0033,Sugarcane,0.6
B1768,F0109,Pulses,0.803
B1768,F0401,Millets,0.759
B1768,F1473,Rice,0.75
B1768,F1467,Wheat,0.6
B1768,F0762,Wheat,0.599
B1769,F0412,Millets,0.598
B1769,F1931,Millets,0.595
B1769,F1978,Maize,0.594
B1769,F0200,Maize,0.594
B1769,F0807,Millets,0.593
B1770,F0899,Barley,0.673
B1770,F1811,Wheat,0.6
B1770,F1840,Rice,0.599
B1770,F1039,Rice,0.599
B1770,F0994,Sugarcane,0.599
B1771,F1533,Wheat,0.784
B1771,F0372,Millets,0.782
B1771,F0627,Cotton,0.771
B1771,F1451,Millets,0.6
B1771,F1344,Rice,0.599
B1772,F0630,Barley,0.597
B1772,F0157,Barley,0.593
B1772,F1030,Cotton,0.59
B1772,F0063,Cotton,0.59
B1772,F1813,Barley,0.589
B1773,F1680,Wheat,0.837
B1773,F0920,Millets,0.818
B1773,F0418,Wheat,0.599
B1773,F0353,Rice,0.598
B1773,F1644,Wheat,0.598
B1774,F0832,Cotton,0.923
B1774,F0793,Cotton,0.6
B1774,F1621,Cotton,0.599
B1774,F1765,Cotton,0.599
B1774,F0136,Cotton,0.598
B1775,F1022,Rice,0.812
B1775,F0002,Sugarcane,0.598
B1775,F1943,Pulses,0.598
B1775,F0235,Sugarcane,0.597
B1775,F0995,Sugarcane,0.597
B1776,F1560,Maize,0.831
B1776,F1600,Cotton,0.598
B1776,F1064,Cotton,0.598
B1776,F0831,Cotton,0.598
B1776,F1205,Cotton,0.598
B1777,F1917,Sugarcane,0.662
B1777,F1311,Maize,0.599
B1777,F1814,Cotton,0.599
B1777,F1656,Maize,0.598
B1777,F1118,Cotton,0.598
B1778,F1198,Maize,0.599
B1778,F0091,Millets,0.599
B1778,F0434,Millets,0.598
B1778,F1509,Millets,0.597
B1778,F0190,Pulses,0.597
B1779,F0905,Maize,0.595
B1779,F1346,Maize,0.595
B1779,F0647,Cotton,0.595
B1779,F0700,Maize,0.595
B1779,F1707,Maize,0.594
B1780,F0254,Cotton,0.595
B1780,F1395,Cotton,0.595
B1780,F1330,Cotton,0.593
B1780,F0881,Cotton,0.592
B1780,F1844,Maize,0.591
B1781,F1675,Rice,0.599
B1781,F0389,Rice,0.599
B1781,F0519,Millets,0.599
B1781,F1761,Millets,0.599
B1781,F1164,Pulses,0.598
B1782,F1335,Sugarcane,0.889
B1782,F0030,Sugarcane,0.725
B1782,F1458,Sugarcane,0.6
B1782,F1250,Sugarcane,0.6
B1782,F0668,Sugarcane,0.6
B1783,F1198,Maize,0.598
B1783,F0190,Pulses,0.598
B1783,F1955,Maize,0.598
B1783,F0027,Pulses,0.598
B1783,F1229,Pulses,0.598
B1784,F0245,Barley,0.697
B1784,F0496,Barley,0.6
B1784,F0787,Barley,0.599
B1784,F0629,Barley,0.599
B1784,F1058,Barley,0.598
B1785,F1855,Millets,0.913
B1785,F1663,Sugarcane,0.6
B1785,F0478,Millets,0.6
B1785,F0339,Sugarcane,0.599
B1785,F1830,Rice,0.599
B1786,F0619,Barley,0.599
B1786,F1685,Barley,0.599
B1786,F0012,Barley,0.599
B1786,F1114,Barley,0.598
B1786,F1775,Barley,0.598
